Sonnet,line,sentiment_m,sentiment_v,sentiment_r
52,14,0,0.128094726,0.707224893
53,1,0,0.006350915,0.034334524
53,2,1,0.217761033,0.627121196
53,3,1,0.217761033,0.839127752
53,4,1,0,0.103614109
53,5,1,0,0.224190766
53,6,1,0,0.663815711
53,7,1,0.630678149,1.07064826
53,8,1,0.630678149,0.276806111
53,9,0,0,0.066455726
53,10,0,0.630678149,0.263067653
53,11,0,0.630678149,0.256041502
53,12,0,0.645209903,0.873553695
53,13,0,0.191496233,0.603988517
53,14,0,0.086975242,0.701801154
54,1,1,0.890850377,0.833645096
54,2,0,0.199031216,0.573082797
54,3,0,0.520021529,0.076160063
54,4,0,0.315715823,0.515761267
54,5,0,0.49386437,0.969148535
54,6,0,0,0.49507111
54,7,1,0.36598493,0.259375841
54,8,1,0.36598493,0.178570126
54,9,2,0.615608181,0.015165987
54,10,0,0.615608181,0.486239697
54,11,0,0.243595264,0.270046262
54,12,2,0.737459634,0.398176579
54,13,0,0.389558665,1.182693925
54,14,0,0.540904198,1.446776821
55,1,0,0.006350915,0.077481692
55,2,1,0.540688913,0.793200848
55,3,0,0.156189451,0.241974034
55,4,0,1.228525296,1.24064793
55,5,2,0.113562971,0.284858443
55,6,0,0.645209903,0.408767637
55,7,1,0.278148547,0.301990716
55,8,1,0.278148547,0.561345427
55,9,0,0.645209903,0.792910744
55,10,0,1.245209903,1.482899516
55,11,0,0.6,0.585265329
55,12,0,0.432615716,1.03555765
55,13,0,0.432615716,0.879998021
55,14,0,0.645209903,0.028614465
56,1,1,0.856942949,0.938755345
56,2,0,0.863293864,0.804035587
56,3,0,0,0.069890868
56,4,0,0,0.396867193
56,5,1,0.72088267,0.126446616
56,6,0,0.72088267,0.509405812
56,7,1,0.621420883,0.017291806
56,8,0,0.037674919,0.635513724
56,9,1,0.748546825,0.300125482
56,10,0,0.164800861,0.817427325
56,11,0,0,0.150541028
56,12,1,0.920667384,0.839744318
56,13,2,0.389020452,0.417736086
56,14,2,0.037782562,0.448119145
57,1,1,0.006350915,0.324082921
57,2,0,0.432615716,0.380728348
57,3,1,0.043810549,0.892714339
57,4,0,0.388805167,0.703718591
57,5,0,0,0.479082228
57,6,0,0,0.905016443
57,7,0,0.332508073,0.707453223
57,8,1,0.332508073,0.270870152
57,9,1,0.49386437,0.652693104
57,10,0,0.49386437,0.802951672
57,11,1,0.243595264,0.80212511
57,12,0,1.088051668,1.653109804
57,13,1,0.169860065,0.670230952
57,14,1,1.333799785,0.502364869
58,1,1,0.06189451,0.936543017
58,2,1,0.671151776,0.964820207
58,3,0,0.083961249,0.05739014
58,4,0,0.531646932,0.123114949
58,5,0,0.583745963,0.680504623
58,6,1,0.694294941,0.219008097
58,7,1,0.110548977,0.876572014
58,8,0,0.338213132,0.903000253
58,9,0,1.029063509,1.405509553
58,10,0,0.30204521,1.002591801
58,11,0,0.388805167,0.028355558
58,12,0,0.318622174,0.113912453
58,13,0,0.443057051,0.177372418
58,14,0,0.337136706,0.383180006
59,1,0,0.006350915,0.031043377
59,2,1,0,0.075709742
59,3,0,0,0.558844082
59,4,0,0.474058127,0.238219236
59,5,1,0.474058127,0.199261029
59,6,0,0,0.281621675
59,7,1,0,0.013474207
59,8,1,0,0.206381023
59,9,0,0,0.015000426
59,10,1,0,0.579797962
59,11,1,0.474058127,0.37994504
59,12,0,0.474058127,0.384432341
59,13,0,0.342518837,0.309648349
59,14,1,0.170613563,0.37596418
60,1,0,0.382454252,0.085713693
60,2,1,0.388805167,0.162095312
60,3,1,0,0.137220388
60,4,1,0.055543595,0.000963411
60,5,2,0.055543595,0.043771876
60,6,0,0,0.092654764
60,7,2,0.243595264,0.205408911
60,8,0,0.230462863,0.12360088
60,9,2,0.474058127,0.206693936
60,10,2,0,0.538749205
60,11,0,0.342518837,0.377044864
60,12,0,0.342518837,0.267925353
60,13,2,0.474058127,0.89208696
60,14,0,0.284176534,0.28529273
61,1,0,0.006350915,0.13038621
61,2,1,0.294079656,0.434302878
61,3,0,0.183530678,0.262325985
61,4,0,0.02744887,0.112683858
61,5,1,0.27459634,0.469157329
61,6,1,0.191496233,0.666017846
61,7,0,0.432615716,0.145360628
61,8,0,0.090096878,0.071753772
61,9,0,0.038966631,0.130118789
61,10,1,0.989128095,1.628075347
61,11,0,0.026372443,0.208987739
61,12,1,0.293218515,0.369776337
61,13,2,0.36598493,0.222288181
61,14,0,0,0.200218722
62,1,1,0.606350915,0.129635468
62,2,0,0.6,0.591980868
62,3,0,0.811948332,1.386078318
62,4,0,0.811948332,1.780593475
62,5,2,0.431108719,0.257808232
62,6,0,0.167491927,0.957504697
62,7,0,0.020021529,0.626912381
62,8,0,0.243595264,0.046313958
62,9,2,0,0.092277902
62,10,0,0,0.409786484
62,11,0,0,0.034412022
62,12,0,0,0.528325572
62,13,2,0.6,1.480522497
62,14,0,0.030678149,0.240290458
63,1,1,0.679224973,0.443320921
63,2,0,0.575026911,0.121362575
63,3,0,0.499354144,0.186156848
63,4,0,0.731324004,0.178412644
63,5,0,0.342518837,0.33513729
63,6,2,0.566953714,0.664388711
63,7,2,0.566953714,1.305860239
63,8,0,0.388805167,0.292177341
63,9,2,0.388805167,0.177035144
63,10,0,0.630678149,0.12203644
63,11,0,0.852099031,0.095642693
63,12,0,0.616361679,1.050191343
63,13,0,0.207104413,0.194879752
63,14,0,0.630678149,0.043816746
64,1,1,0.525296017,0.130502675
64,2,0,0.299031216,0.079942983
64,3,0,0.830678149,0.121759325
64,4,0,0.6,0.507946153
64,5,1,1.166953714,0.569659151
64,6,0,0.297847147,0.262779413
64,7,0,0.361571582,0.214133804
64,8,0,1.230678149,0.656564709
64,9,0,0.6,0.093721402
64,10,1,0.432615716,0.656345142
64,11,0,0.198062433,0.371491049
64,12,0,1.316254037,0.263619026
64,13,0,1.330785791,0.155796908
64,14,0,0.348439182,0.484754557
65,1,0,0.006350915,0.128781685
65,2,1,0.679224973,0.725844108
65,3,0,0.555005382,0.084846952
65,4,0,0.234768568,0.014355987
65,5,0,0.110548977,0.714005313
65,6,0,0,0.27606407
65,7,0,0.248439182,0.074118579
65,8,0,0.002691066,0.104211285
65,9,0,0.331324004,0.556021621
65,10,0,1.382238967,0.654408128
65,11,0,0.069321851,0.075888603
65,12,1,0.480301399,0.65640325
65,13,1,0.332938644,0.580118022
65,14,0,0.135522067,0.647867659
66,1,1,0.881054898,0.876013867
66,2,0,0.874703983,0.656967487
66,3,0,0.620452099,0.443253926
66,4,0,0.592680301,0.725330894
66,5,0,0.110871905,0.98434572
66,6,0,0.193649085,0.423695102
66,7,0,0.30204521,0.392371751
66,8,0,0.3401507,0.673938674
66,9,0,0.448546825,0.151566152
66,10,0,0.083100108,0.025385652
66,11,0,0.342518837,0.11300687
66,12,0,0.31474704,0.574371022
66,13,0,0.501829925,0.929539674
66,14,2,0.816576964,0.705826201
67,1,1,0.006350915,0.578595842
67,2,0,0.453713671,1.333330599
67,3,0,0.864693219,1.201668313
67,4,0,0.410979548,0.031984477
67,5,0,0,0.32211446
67,6,0,0.880086114,0.046022362
67,7,0,1.071582347,0.159498601
67,8,0,0.262217438,0.91618566
67,9,0,0.453713671,0.811554445
67,10,0,0.474058127,0.673601399
67,11,0,0.638858988,0.194513392
67,12,0,0.886544672,0.444797484
67,13,2,0.190096878,0.389677966
67,14,0,1.252421959,1.000021938
68,1,0,0.006350915,0.061992103
68,2,1,0.055543595,0.083801537
68,3,2,0.37416577,0.850589995
68,4,0,0.318622174,0.928198157
68,5,0,0.698170075,0.138554261
68,6,0,0.698170075,0.234801339
68,7,0,0,0.311865897
68,8,0,0.698170075,0.78300741
68,9,2,0.698170075,1.539052858
68,10,0,0.453713671,0.860886598
68,11,0,0.772335845,0.027034302
68,12,0,0.729601722,0.301136436
68,13,0,0.410979548,0.405354433
68,14,0,0.630678149,0.585762758
69,1,0,0.006350915,0.090763553
69,2,1,0.083100108,0.636146696
69,3,0,0.083100108,1.029414677
69,4,0,0.315069968,0.272924439
69,5,0,0.284930032,0.64517897
69,6,1,0.6,0.721655426
69,7,1,0.691926803,0.026247638
69,8,0,0.691926803,0.26756005
69,9,1,0.630678149,0.557849939
69,10,0,0.630678149,0.711594859
69,11,0,0.566953714,0.145270483
69,12,1,0.224434876,0.394478614
69,13,0,0.342518837,0.025359363
69,14,0,0,0.303473805
70,1,1,0.291496233,0.316881265
70,2,0,0.627664155,0.051390915
70,3,2,0.06846071,0.312718934
70,4,0,0.410979548,1.530714275
70,5,2,0.289558665,0.359859082
70,6,0,0.277395048,0.224028685
70,7,2,0.118622174,0.076836104
70,8,2,0.685575888,0.60974487
70,9,0,0,0.036191617
70,10,0,0.217761033,0.386732048
70,11,2,1.081054898,0.429689667
70,12,0,1.15737352,0.568506128
70,13,1,0.365123789,0.07920436
70,14,1,0.390096878,0.478488594
71,1,0,0.92335845,0.751131753
71,2,1,0.484391819,0.818816322
71,3,0,0.066630786,0.406358737
71,4,1,0.23401507,0.646267422
71,5,1,0.6,0.716988644
71,6,2,0.874703983,1.202069848
71,7,1,0.380839612,0.410045577
71,8,1,0.947578041,1.18675247
71,9,1,0.453713671,0.738983588
71,10,1,0,0.098856218
71,11,0,0.5131324,0.591657949
71,12,0,1.053821313,0.91093668
71,13,1,0.151883746,0.277317088
71,14,1,0.842518837,0.501767911
72,1,0,0.006350915,0.010165224
72,2,0,0.851022605,0.821152572
72,3,1,0.581916039,1.16788653
72,4,0,0.636383208,0.97333442
72,5,1,0.934230355,1.298741519
72,6,0,0.566953714,1.320309945
72,7,0,0.644133477,0.143262247
72,8,1,0.301614639,1.200069879
72,9,1,0.508503767,0.047962795
72,10,0,0.05123789,0.400677147
72,11,1,0.799784715,0.531023894
72,12,1,0.730462863,0.548244043
72,13,1,0.130462863,0.850823794
72,14,0,1.18934338,0.227253148
73,1,0,0.006350915,0.36024508
73,2,1,0,0.42174398
73,3,0,0.191496233,0.190122855
73,4,1,0.163724435,0.781720894
73,5,1,0.027771798,0.845512106
73,6,0,0,0.122759403
73,7,0,0,0.246549212
73,8,1,0,0.219314546
73,9,1,0.36598493,0.589672708
73,10,0,0.36598493,0.336647164
73,11,2,0,0.31775767
73,12,1,0,0.502821156
73,13,1,0.894833154,0.865959018
73,14,0,0.112378902,0.484859525
74,1,0,0.006350915,0.375516842
74,2,1,0,0.517932453
74,3,2,0.49386437,0.436785175
74,4,0,0.49386437,0.102310751
74,5,1,0,0.301660278
74,6,1,0,0.080905462
74,7,2,0,0.365245346
74,8,2,0.6,0.565318084
74,9,1,1.084068891,1.44333161
74,10,0,0.214101184,0.370425716
74,11,1,0.204305705,0.045839213
74,12,0,0.49386437,0.322918183
74,13,2,0.243595264,1.018927746
74,14,0,0.243595264,0.303157909
75,1,1,0.006350915,0.037470488
75,2,0,0,0.013145881
75,3,1,0.583745963,0.124418307
75,4,1,0.473196986,0.149474204
75,5,2,0.689235737,0.84297947
75,6,2,1.366738428,1.6298954
75,7,1,1.098600646,0.913954191
75,8,0,0.083961249,0.648942687
75,9,1,0.615608181,0.704984847
75,10,2,0.243595264,0.233232114
75,11,0,0.67621098,0.270697506
75,12,2,0.099031216,0.200480301
75,13,1,0.531646932,0.579773041
75,14,0,0,0.849901711
76,1,1,0.359634015,0.942073402
76,2,0,0.36598493,0.820131364
76,3,0,0,0.294088657
76,4,0,0.217761033,0.392458695
76,5,0,0.217761033,0.35369069
76,6,0,0,0.574825165
76,7,0,0,0.126146319
76,8,0,0,0.076729707
76,9,2,0.863293864,0.926040146
76,10,0,0.430678149,0.267100034
76,11,0,0.284930032,0.525813755
76,12,0,0.717545748,0.554280682
76,13,0,0,0.793475478
76,14,0,0.717545748,0.052902218
77,1,1,0.560602799,0.5182394
77,2,0,0.32335845,0.969548268
77,3,2,0.243595264,0.37703809
77,4,0,0,0.292294831
77,5,2,0.474058127,0.289558848
77,6,0,0.792680301,0.017426852
77,7,0,0.235522067,0.078633721
77,8,0,0.536813778,0.174539423
77,9,1,0.453713671,0.05599381
77,10,1,0.164800861,0.366546964
77,11,0,0.164800861,0.048470416
77,12,0,0,0.48890247
77,13,0,0,0.002205616
77,14,0,0.474058127,0.571322654
78,1,1,0.006350915,0.553600477
78,2,0,0.342518837,0.181417229
78,3,1,0.342518837,0.655599309
78,4,0,0,0.241393266
78,5,1,0.549623251,0.111207233
78,6,0,0.160818084,0.626754277
78,7,0,0.388805167,0.706889856
78,8,0,0.453713671,0.589575696
78,9,0,0.112055974,0.304298813
78,10,0,0.565769645,0.827068955
78,11,1,0,0.069399965
78,12,1,0.815823466,0.808070267
78,13,0,0.815823466,0.519770405
78,14,0,0.721743811,1.101714508
79,1,0,0.275457481,0.52140358
79,2,1,0.884714747,0.304716445
79,3,2,0.226803014,1.713003495
79,4,0,0.938428418,0.028494272
79,5,1,1.518514532,1.816910071
79,6,1,0.968891281,1.211447476
79,7,1,0,0.240671049
79,8,1,0.49386437,0.673120377
79,9,0,0.947578041,0.201782261
79,10,2,0.176964478,0.924282645
79,11,2,0.630678149,0.122753188
79,12,0,0.191496233,0.24166802
79,13,0,0.197308934,0.059110508
79,14,0,0.499354144,0.159989753
80,1,1,0.006350915,0.091556928
80,2,0,0.6,0.220115877
80,3,0,0,0.538142334
80,4,0,0.125941873,1.156061843
80,5,2,0.119806243,1.005355067
80,6,0,0.245748116,0.024819736
80,7,2,1.032615716,0.779603652
80,8,2,0.432615716,0.113689716
80,9,0,0.432615716,0.301806946
80,10,1,0.432615716,0.123407104
80,11,1,0.474058127,1.173595091
80,12,1,0.840043057,1.80697442
80,13,1,0.36598493,1.055673066
80,14,1,0.410979548,0.768035572
81,1,1,0.006350915,0.03005492
81,2,0,0.549623251,0.626743588
81,3,2,0.095586652,0.021973752
81,4,2,0.401614639,0.35131653
81,5,2,0.51270183,0.752367433
81,6,2,0.914316469,1.0445059
81,7,0,0.078256189,0.20200882
81,8,2,0.566953714,0.16389411
81,9,0,0.474058127,0.717936394
81,10,0,0.676103337,0.454901927
81,11,0,0.20204521,0.005282665
81,12,2,0.698170075,0.919134499
81,13,2,1.151883746,1.646060533
81,14,0,0.453713671,0.700678893
82,1,1,0.382454252,0.043309311
82,2,1,0.388805167,0.021052042
82,3,1,0.49386437,0.202857817
82,4,0,0.22787944,0.793437817
82,5,0,0.379224973,0.46123588
82,6,1,0.379224973,0.162745002
82,7,1,0.721743811,0.175353494
82,8,0,0,0.04271313
82,9,0,0.805274489,0.402087337
82,10,2,1.237890205,0.878846055
82,11,2,1.289881593,1.000375806
82,12,0,0.083961249,0.199057185
82,13,2,0.828848224,1.408414826
82,14,0,0.494079656,0.175284696
83,1,1,0.006350915,0.381854151
83,2,0,0.027771798,0.232898506
83,3,0,0.027771798,0.605282429
83,4,0,0.388805167,0.946795869
83,5,2,0.388805167,0.32847178
83,6,1,0.294079656,0.440969693
83,7,1,0.294079656,0.390743672
83,8,2,0.453713671,0.451622153
83,9,2,1.053713671,1.18433375
83,10,2,0.73196986,1.166062375
83,11,0,0.639720129,1.029829573
83,12,2,0.507750269,0.468850133
83,13,2,0.342518837,1.058192154
83,14,2,0.257481163,0.512004076
84,1,0,0.006350915,0.049274915
84,2,1,0.791280947,0.990915771
84,3,0,0.791280947,1.079719066
84,4,0,0,0.171532663
84,5,2,0.137782562,0.335682759
84,6,0,0.601722282,0.565246055
84,7,2,0.46393972,0.188749643
84,8,0,0.640365985,0.172327903
84,9,0,0.640365985,0.177760841
84,10,1,0.765769645,0.5841321
84,11,1,0.291711518,0.641067693
84,12,0,0.075565124,0.713384335
84,13,2,0.034122713,1.172433243
84,14,0,0.254036598,0.384796588
85,1,1,0.006350915,0.161584894
85,2,2,0.815823466,0.704346095
85,3,0,0.815823466,0.701587366
85,4,0,0.615608181,0.71026341
85,5,0,0.138213132,0.014316057
85,6,2,0.918622174,0.385899769
85,7,0,0.356297094,0.002619519
85,8,0,0.191496233,0.177597765
85,9,0,0.531646932,0.181717401
85,10,0,0.110441335,0.050809587
85,11,2,0.195694295,0.37149658
85,12,0,0.837782562,0.482246842
85,13,0,0.5131324,0.31978573
85,14,0,1.062755651,1.020902329
86,1,1,0.856942949,0.651651885
86,2,0,0.313670614,0.106849013
86,3,2,0.549623251,0.962332131
86,4,0,0,0.116472372
86,5,1,0.191496233,0.08269413
86,6,1,0.991280947,0.489663156
86,7,1,0.48116254,0.2777029
86,8,1,0.977825619,0.528923121
86,9,1,1.001722282,0.411390761
86,10,1,0.855651238,0.405511044
86,11,2,0.5131324,0.952159077
86,12,0,0.137244349,0.86280155
86,13,2,0.137244349,0.448193163
86,14,0,0.027771798,0.190803681
87,1,1,0.404628633,0.090617879
87,2,0,0.022174381,0.045349801
87,3,0,0.145209903,0.062234292
87,4,0,0.02583423,0.107024766
87,5,0,0.266307858,0.067062783
87,6,0,0.082884822,0.58414164
87,7,0,0.157588805,1.112778757
87,8,0,0.724542519,1.152260154
87,9,1,0.243595264,0.164469596
87,10,1,0.537674919,0.136211672
87,11,1,1.208719053,0.898859239
87,12,0,0.44058127,0.503146064
87,13,0,0.108073197,0.107701677
87,14,1,0.787836383,0.282755743
88,1,1,0.006350915,0.091487199
88,2,0,0.027771798,0.328436481
88,3,2,0.438751346,0.081508169
88,4,0,0.977933262,0.392106194
88,5,2,0.200968784,0.526940739
88,6,1,0.36598493,0.435854081
88,7,1,0.5131324,0.530186953
88,8,2,1.256727664,0.777487652
88,9,0,0.743595264,0.225153556
88,10,0,0.645209903,0.06973985
88,11,2,0.645209903,1.390216039
88,12,2,0,0.681719297
88,13,0,0.685575888,0.948579255
88,14,0,1.198708288,0.984796724
89,1,1,0.438966631,0.33298307
89,2,0,0.16350915,0.156589133
89,3,1,0.296878364,0.16885948
89,4,0,0.21926803,0.23101587
89,5,0,0.513455328,0.469606469
89,6,1,0.999031216,0.893649286
89,7,0,0.825726588,0.477500573
89,8,0,0.313885899,0.388031802
89,9,0,0.217761033,1.024122379
89,10,2,0.761679225,0.350910955
89,11,0,1.274811625,1.312099323
89,12,0,0.5131324,0.864451008
89,13,1,0,0.079129783
89,14,1,0.137782562,0.016656658
90,1,0,0.621959096,0.914332359
90,2,1,0.615608181,1.015564415
90,3,0,0.318622174,0.057982282
90,4,0,0.540043057,0.278715657
90,5,0,0.880624327,0.377181153
90,6,0,0.205489774,0.387490994
90,7,0,0.515285253,0.265998593
90,8,0,0.061571582,0.353388653
90,9,0,0.110548977,0.162864201
90,10,0,0.575026911,0.535308655
90,11,1,0.685575888,1.004068364
90,12,0,0.709364909,0.942162584
90,13,0,0.128417653,0.213910632
90,14,0,0.495263724,0.511810983
91,1,0,0.577395048,0.838445123
91,2,0,0.052099031,0.703988623
91,3,0,0.985360603,0.435403325
91,4,0,0.453713671,0.368286474
91,5,1,0.753821313,0.543973638
91,6,0,0.123143165,0.307462247
91,7,1,0.630678149,1.217812751
91,8,1,0.857265877,0.884615334
91,9,0,0,0.373591077
91,10,0,0.078040904,0.172867592
91,11,0,0.250592034,0.109222054
91,12,0,0.318729817,0.20946901
91,13,2,0.696555436,0.942911524
91,14,0,0.330570506,0.568685051
92,1,1,0.974058127,0.792227432
92,2,2,1.356512379,1.443212722
92,3,1,0.105059203,0.146373228
92,4,0,0.191711518,0.189528228
92,5,1,1.06803014,0.830801008
92,6,0,0.382454252,0.395575425
92,7,0,0.474058127,0.875663044
92,8,0,0.179978471,0.63388434
92,9,0,0.294079656,0.547001279
92,10,0,0,0.368138811
92,11,0,0.615608181,1.05560806
92,12,0,0.288374596,0.001136181
92,13,2,1.748223897,0.443643653
92,14,1,0.844241119,0.760856537
93,1,0,0.447362756,0.2773041
93,2,1,0.564262648,0.909653209
93,3,0,0.796124865,1.195541312
93,4,0,0.685575888,0.405884054
93,5,2,0.807965554,0.132544532
93,6,2,0.807965554,0.29282613
93,7,1,0,0.216998214
93,8,0,0.217761033,0.028797924
93,9,0,1.075026911,0.797212192
93,10,1,0.033046286,0.669304457
93,11,1,0.890312164,0.905404803
93,12,1,0.57416577,0.531068329
93,13,2,1.373950484,0.166409345
93,14,0,0.045963402,0.716111183
94,1,0,0.573304629,0.764592598
94,2,0,0.566953714,0.174502072
94,3,0,0,0.328186275
94,4,0,0,0.147165796
94,5,1,0.410979548,1.250464568
94,6,0,0.155974166,0.528999438
94,7,0,0.566953714,0.625641215
94,8,2,0.827125942,0.837284394
94,9,2,0.333261572,0.302622819
94,10,1,1.139074273,1.358159005
94,11,1,0.645209903,0.311217356
94,12,0,0.432615716,0.504691673
94,13,0,0.432615716,0.520397411
94,14,0,0.5131324,0.788307289
95,1,1,0.609257266,0.797305072
95,2,2,0.226803014,1.023946253
95,3,0,0.28277718,0.95961473
95,4,2,0.535952637,1.297095168
95,5,2,0.135629709,0.707757311
95,6,0,0,0.826466559
95,7,2,0.71722282,1.351265445
95,8,0,0.499461787,0.51876523
95,9,0,0.217761033,0.661314925
95,10,0,0,0.469455357
95,11,0,0,0.429308019
95,12,0,0.409257266,0.445910049
95,13,2,0.263401507,0.329301885
95,14,0,1.394402583,0.568259527
96,1,1,0.438966631,0.592339521
96,2,2,1.17621098,1.127776014
96,3,0,0.143595264,0.022514933
96,4,0,0.737782562,0.759499421
96,5,1,0.137782562,0.413464064
96,6,1,0.815823466,0.589784947
96,7,2,1.240688913,1.002161429
96,8,2,1.157696448,0.515831494
96,9,2,1.418406889,0.764305912
96,10,0,1.137567277,0.750272129
96,11,0,0.451991389,0.524302451
96,12,0,0.582454252,0.686096969
96,13,1,1.42335845,0.359034135
96,14,1,1.314962325,0.122999789
97,1,1,0.382454252,0.560142934
97,2,2,0.269321851,1.525758568
97,3,2,0.658127018,1.509889941
97,4,0,0,0.285116728
97,5,2,0,0.849286512
97,6,0,0.763832078,0.834430579
97,7,0,1.237890205,1.192031717
97,8,1,0.309257266,0.272308557
97,9,0,0.164800861,0.358885541
97,10,1,0.637997847,0.19052756
97,11,2,0.16393972,0.758878816
97,12,2,0.474058127,0.783029162
97,13,0,0.024219591,0.310195061
97,14,0,0.591173305,0.528713124
98,1,1,0.006350915,0.326379832
98,2,2,0,0.835384357
98,3,0,0.191496233,0.027372509
98,4,0,0.302368138,0.149551329
98,5,1,0.878148547,0.303476229
98,6,0,0.384284177,0.013327787
98,7,1,0,0.569734785
98,8,0,0.5131324,1.102244098
98,9,0,0.5131324,0.399218638
98,10,0,0.478902045,0.191689222
98,11,1,1.431216362,0.878296297
98,12,1,0.952314316,0.935699116
98,13,2,0,0.16444598
98,14,1,0.36598493,0.1964317
99,1,1,0.006350915,0.109513837
99,2,0,0.164800861,0.935085533
99,3,0,0.530785791,1.156553119
99,4,1,0.393756728,0.057784031
99,5,1,0.215823466,0.168535661
99,6,0,0.326695371,0.91663306
99,7,0,0.083100108,0.858267328
99,8,0,0.531646932,0.182765644
99,9,0,0.178471475,0.698465198
99,10,0,0.710118407,0.889143963
99,11,0,0,0.090013494
99,12,1,0.815823466,0.405412976
99,13,1,1.461033369,1.499385703
99,14,0,0.645209903,0.827640712
99,15,1,0.659203445,0.270470668
100,1,1,0.006350915,0.065869861
100,2,0,0,0.141745723
100,3,0,0.823466093,1.050852406
100,4,0,0.823466093,0.729445247
100,5,2,0.055543595,0.098081114
100,6,1,0.529601722,0.114472464
100,7,1,0.474058127,0.412030507
100,8,0,0.388805167,0.369598346
100,9,0,0.882669537,0.391878361
100,10,2,0.737459634,0.911120201
100,11,2,0.189020452,0.651235683
100,12,0,0,0.062746015
100,13,0,1.289881593,1.151716549
100,14,1,0.857265877,0.837464062
101,1,1,0.006350915,0.219500678
101,2,0,0.5131324,0.649242363
101,3,2,0.437782562,1.097959616
101,4,0,0.41926803,0.317409333
101,5,1,0.531646932,0.402570845
101,6,0,0.027771798,0.383847843
101,7,0,0.617438105,0.54606658
101,8,0,0.353067815,0.024393031
101,9,1,1.241872982,0.748868961
101,10,0,0.20247578,0.669905796
101,11,2,0.446071044,0.071540264
101,12,0,0.531646932,0.802123929
101,13,2,0.531646932,0.651181117
101,14,2,0,0.29339248
102,1,1,0.625296017,0.610159332
102,2,0,0.053928956,0.342830533
102,3,2,0.209580194,0.952233157
102,4,0,0.895156082,0.325535744
102,5,2,0.410979548,0.837608866
102,6,0,0.67050592,0.657649805
102,7,0,0.259526372,0.389072276
102,8,2,0.269106566,0.63384761
102,9,1,0.226157158,0.137045256
102,10,1,0.906243272,0.107132965
102,11,0,0.129709365,0.301161357
102,12,0,1.391711518,0.043763051
102,13,1,0.462217438,0.574779984
102,14,1,0.056297094,0.573131334
103,1,1,0.555974166,0.187048727
103,2,2,0.915608181,0.870199592
103,3,0,0.451022605,0.2921967
103,4,2,0.685037675,0.249621164
103,5,0,0.81883746,1.429344562
103,6,2,0.21883746,1.023783923
103,7,2,0,0.821487672
103,8,0,0.698170075,0.300220381
103,9,0,1.177072121,0.713023693
103,10,0,0.18482239,0.108862468
103,11,1,0.61270183,0.235595647
103,12,1,0.729601722,0.476742932
103,13,0,0.410979548,0.072656931
103,14,0,0,0.659531757
104,1,1,0.715392896,0.723736685
104,2,0,0.721743811,0.128692255
104,3,0,0.630678149,0.051315592
104,4,2,0.361571582,0.230309067
104,5,0,0.314639397,0.135165542
104,6,1,0.583745963,0.11158627
104,7,0,0,0.131656444
104,8,1,0.342518837,0.712257476
104,9,1,0.582238967,0.119898379
