Sonnet,Line,SH_value_m,SL_value_m,SH_value_v,SL_value_v,SH_value_r,SL_value_r
117,4,0,0,0,0,0,0
117,5,0,0,0,0,0,0
117,6,0,0,0,0,0,0
117,7,0,0,0,0,0,0
117,8,0,0,0,0,0,0.218121748
117,9,0,0,0,0,0,0
117,10,0,0,0,0,0,0
117,11,0,0,0,0,0,0
117,12,0,0,0,1.13608795,0,0.821039215
117,13,1.157277487,0,0,0.280439573,0,0
117,14,2.314554973,0,0.716516658,0,1.231049445,0
118,1,0,0,0,0,0,0
118,2,0,0,0,0,0,0
118,3,0,0,0,0,0,0
118,4,0,0,0,0.177193293,0,0.422640028
118,5,0,0,0,0,0.465367681,0
118,6,0,0.249390095,0,0.137401097,0,0
118,7,0,0.49878019,0,0.462393972,0,0
118,8,0,0.748170285,0,0,0,0
118,9,0,0,0.090961831,0,0,0
118,10,0,0.249390095,0.144657956,0,0,0
118,11,0,0.49878019,0,0,0.262594994,0
118,12,0,0,0,0,0,0
118,13,0,0,0,0,0.020869985,0
118,14,0,0,0,0.923981209,0,0.813900713
119,1,0,0,0,0,0,0
119,2,0,0,0,0.833499308,0,0.297332003
119,3,0,0,0,0.090389695,0,0
119,4,0,0,0,0,0,0
119,5,0,0,0,0,0,0.260734603
119,6,0,0,0.460751853,0,0.149720676,0
119,7,0,0,0,0,0,0
119,8,0,0,0,0.273302924,0,0
119,9,0.114941219,0,0,0,0.574132488,0
119,10,0.229882439,0,0,0,0.401494027,0
119,11,0.344823658,0,0,0,0,0
119,12,0.459764877,0,0.473952016,0,0.95339525,0
119,13,0.574706097,0,0,0,0,0
119,14,0.689647316,0,0,0,0,0
120,1,0,0,0,0,0,0
120,2,0,0,0,0.053342063,0,0.115568917
120,3,0,0,0,0,0,0
120,4,0,0,0,0,0,0
120,5,0,0,0,0,0,0
120,6,0,0,0,0.622401052,0.587489954,0
120,7,0,0,0,0,0,0
120,8,0,0,0,0.958075692,0,0.11730806
120,9,0,0,0,0.622936213,0,0
120,10,0,0,0,0,0,0
120,11,0,0,0.364327762,0,0.337883171,0
120,12,0,0,0.255978363,0,1.438586017,0
120,13,0.914854216,0,0.147628964,0,0.195417199,0
120,14,1.829708431,0,0.039279565,0,0,0
121,1,0,0,0,0,0,0
121,2,0,0,0,0,0,0
121,3,0,0,0.670004146,0,0,0.009953498
121,4,0,0,0.040743822,0,0.325409576,0
121,5,0,0,0,0,0,0.07899094
121,6,0,0,0,0,0.298893966,0
121,7,0,0,0,0,0,0
121,8,0,0,0,0,0,0
121,9,0.74077656,0,0,0,0.340576673,0
121,10,0.263009527,0,0,0.337372526,0,0
121,11,1.003786087,0,0.288971466,0,0.218168535,0
121,12,1.744562647,0,0,0,0,0
121,13,0.048252023,0,0,0.680201403,0,0.376855343
121,14,0,0,0,0.966970644,0,0.861419786
122,1,0,0,0,0,0,0
122,2,0,0,0,0,0,0
122,3,0,0,0,0,0,0
122,4,0,0,0,0,0,0
122,5,0,0,0,0,0,0
122,6,0,0,0,0,0,0
122,7,0,0.672856722,0,0,0,0
122,8,0,0,0,0,0.357770881,0
122,9,0,0.672856722,0,1.050299932,0,1.116024744
122,10,0,0,1.172043775,0,0,0
122,11,0,0,1.010096092,0,0,0
122,12,0,0,1.281485357,0,0.084808774,0
122,13,0,0,0,0,0,0
122,14,0,0.672856722,0,0,0,0.89926235
123,1,0,0,0,0,0,0
123,2,0,0,0,0,0,0
123,3,0,0,0,0.687304667,0,0
123,4,0,0,0,0,0,1.242889186
123,5,0,0,0.869470484,0,0.636022217,0
123,6,0.411773158,0,0,0,0,0
123,7,0.823546315,0,0.543712212,0,0,0
123,8,0,0,0,0,0,0
123,9,0,0,0,0,0,0
123,10,0,0,0,0,0,0
123,11,0,0,0,0,0,0
123,12,0,0,0,0,0,0.061465958
123,13,0,0,0,0,0.771915593,0
123,14,0.411773158,0,0.629071331,0,0.828434941,0
124,1,0,0,0,0,0,0
124,2,0,0.292486066,0,0,0,0
124,3,0,0.584972132,0,0,0,0
124,4,0,0.877458198,0,0,0.124016041,0
124,5,0,0,0,0.174140209,0,0
124,6,0,0,0,0.423102038,0,0.051120664
124,7,0,0,0,0,0,0
124,8,0,0.292486066,0.221142627,0,0.414835588,0
124,9,0,0,0,0,0,0.662627822
124,10,0,0,0,0,0.088288562,0
124,11,0,0,0,0,0,0
124,12,0,0,0.392835946,0,0,0
124,13,0,0,0,0,0,0.009424724
124,14,0,0,0,0.201640871,0,0.354317283
125,1,0,0,0,0,0,0
125,2,0,0,0.098894448,0,0,0
125,3,0.114941219,0,0.4675065,0,0.883724538,0
125,4,0,0,0,0.56996479,0,0.339901566
125,5,0,0,0,0,0,0
125,6,0,0,0,0.054362895,0,0.811956686
125,7,0,0,0,0,0,0
125,8,0,0,0,0.27145843,0.292510558,0
125,9,0.114941219,0,0,0.075925486,0,0
125,10,0.229882439,0,0.136886166,0,0,0
125,11,0.344823658,0,0,0,0,0
125,12,0.459764877,0,0,0,0,0
125,13,0,0,0,0,0,0
125,14,0.114941219,0,0,0,0,0
126,1,0,0,0,0,0,0
126,2,0,0,0,0,0,0
126,3,0,0,0,0,0,0
126,4,0,0,0.251842671,0,0,0
126,5,0,0,0,0,0,0
126,6,0,0,0,0,0,0
126,7,0,0,0,0,0.389099041,0
126,8,0,0,0,1.564550745,0,1.186770498
126,9,0,0.414213562,0,0.074630918,0,0.732130653
126,10,0,0.828427125,0,0,0,0.11555552
126,11,0,1.242640687,0,0,0,0
126,12,0,1.656854249,0,0,0,0
127,1,0,0,0,0,0,0
127,2,0,0,0,0,0,0
127,3,0.820930936,0,0,0,0,0
127,4,0,0,0,0.212956557,0,0.412787319
127,5,0,0,0.004619701,0,0.009644599,0
127,6,0,0,0,0,0,0
127,7,0,0,0.084078409,0,0.893630083,0
127,8,0,0,0.184387712,0,0,0.268808235
127,9,0.820930936,0,0,0,0,0
127,10,0,0,0,0.212956557,0.094035455,0
127,11,0,0,0,0,0,0
127,12,0,0,0,0,0,0
127,13,0,0,0,0.906039982,0,0
127,14,0.820930936,0,0.227491687,0,0.011913524,0
128,1,0,0,0,0,0,0
128,2,0.028991511,0,0,0,0.582124284,0
128,3,0.057983022,0,0.235777613,0,0.677487525,0
128,4,0.086974533,0,0,0,0,0
128,5,0,0.371988681,0,0.051020459,0,0
128,6,0,0.743977362,0.235777613,0,0,0
128,7,0,1.115966043,0,0.520326034,0,0.418374197
128,8,0,1.487954725,0,0,0,0
128,9,0,0.65945331,0,0,0,0.615528723
128,10,0,0,0,0,0,0.147958223
128,11,0.028991511,0,0,0,0,0
128,12,0.057983022,0,0,0.916756639,0,0.409053128
128,13,0,0,0.181352004,0,0.559804921,0
128,14,0.028991511,0,0,0,0,0
129,1,0,0,0,0,0,0
129,2,0,0,0,0,0,0
129,3,0,0,0,0,0,0.117900817
129,4,0,0,0,0.480533764,0,0.182526488
129,5,0,0,0,0,0,0.088341982
129,6,0,0,0,0,0,0
129,7,0,0,0,0,0,0
129,8,0,0,0,0,0,0
129,9,0,0,0,0,0.246857345,0
129,10,0,0,0,0,0.64058585,0
129,11,1.449489743,0,0,0,0.17481191,0
129,12,2.898979486,0,1.103275509,0,1.039791964,0
129,13,1.490731195,0,1.747196715,0,0.477632556,0
129,14,0.082482905,0,0.192715885,0,0,0
130,1,0,0,0,0,0,0
130,2,0,0,0,0,0,0
130,3,0,0.788854382,0,0,0,0
130,4,0,1.577708764,0,0,0,0.056512575
130,5,0.341640786,0,0,0,0,0
130,6,0,0,0,0.610290754,0,0
130,7,0.341640786,0,0.251005451,0,0.454185803,0
130,8,0,0,0,0,0,0
130,9,0,0,0.540219298,0,0.616916247,0
130,10,0,0,0.614828652,0,1.233726117,0
130,11,0,0,0.122102705,0,0.274575945,0
130,12,0,0,0,0,0,0
130,13,0.341640786,0,0.742046735,0,0,0
130,14,0.683281573,0,0,0,0,1.042016379
131,1,0,0,0,0,0,0
131,2,0,0.154700538,0,0,0,0.477579899
131,3,0,0,0,0,0.511361993,0
131,4,0,0,0.447334739,0,1.382381306,0
131,5,0,0,0.633065613,0,1.51885591,0
131,6,0,0,0.654071622,0,0,0
131,7,0,0,0.32209578,0,0,0
131,8,0.539600718,0,0,0.830048272,0,0
131,9,1.079201436,0,0,0,0,0
131,10,0,0.154700538,0,0,0,0
131,11,0,0,0,0,0,0
131,12,0.539600718,0,0,0,0,0
131,13,0,0.154700538,0,0,0,0
131,14,0,0.309401077,0,0,0,0.407840377
132,1,0,0,0,0,0,0
132,2,0,0,0,0.49358092,0,0.61334534
132,3,0,0,0,0,0.623749355,0
132,4,0,0,0,0,0,0
132,5,0,0,0.562022754,0,0,0
132,6,0,0,0.380947304,0,0,0
132,7,0,0,0,0,0,0
132,8,0,0,0.075869603,0,0,0
132,9,0,0,0,0.402048973,0,0
132,10,0,0,0,0,0.522454396,0
132,11,0,0,0,0.402048973,0.407091507,0
132,12,0,0,0,0,0,0
132,13,0,0,0.113944875,0,0,0
132,14,0,1.523573073,0,0.093916634,0,0
133,1,0,0,0,0,0,0
133,2,0,0,0.796318436,0,0,0.055082474
133,3,0,0,0.950959072,0,0,0.029995199
133,4,0,0,0,0.319268452,0,0.135109597
133,5,0,0,0,0.819256818,0,0.045537787
133,6,0,0,0,0,0.065277575,0
133,7,0,0,0,0,0,0
133,8,0,0,0,0,0,0
133,9,0,0,0,0.270119962,0,0
133,10,0.820930936,0,0,0.907785154,0,0.043211991
133,11,1.641861872,0,0,0,0.519224808,0
133,12,2.462792808,0,0,0,0,0
133,13,0.855815829,0,0,0,0.357780881,0
133,14,0.462792808,0,0,0,1.150015928,0
134,1,0,0,0,0,0,0
134,2,0,0,0,0,0,0
134,3,0,0,0,0,0,0
134,4,2.200921998,0,0.343630738,0,0.292510172,0
134,5,0.816811359,0,0,0.306091239,0,0
134,6,0,0,0.236914679,0,0,0
134,7,0.408405679,0,0,0,0.088184127,0
134,8,0,0,0,0,0,0
134,9,0,0,0.376684385,0,0.408877111,0
134,10,0,0,0,0,0,0
134,11,0,0,0.159474707,0,0,0.071051445
134,12,0,0,0,1.056645117,0,0.957021553
134,13,0,0,0,0.814518016,0,0
134,14,0,0,0,0.770948893,0,0.409053522
135,1,0,0,0,0,0,0
135,2,0,0,0,0,0,0
135,3,0,0.51636508,0,0,0,0
135,4,0,1.032730161,0,0,0,0
135,5,0,0,0,0,0,0
135,6,0,0.51636508,0,0,0,0.45177485
135,7,0,0,0.23877426,0,0.144618151,0
135,8,0,0.51636508,0.257064383,0,0,0.927417442
135,9,0,0,0,0,0,0.231781229
135,10,0,0,0,0,0.422614922,0
135,11,0,0,0.340136856,0,0.37454212,0
135,12,0,0,0,0,0,0
135,13,0,0,0,1.62147404,0,0.536970241
135,14,0,0,0,0.905597651,0,0
136,1,0,0,0,0,0,0
136,2,0,0,0,0.54176521,0,0.250530084
136,3,0,0,0,0,0,0
136,4,0,0,0.477378449,0,0.324606249,0
136,5,0,0,0.895212231,0,0.736606231,0
136,6,0,0,0,0,0,0
136,7,0,0,0.218817181,0,0,0
136,8,0,0.45999279,0,0,0,0.567640346
136,9,0,0.91998558,0,0,0,0.069348714
136,10,0,0,0,0,0,0
136,11,0,0.45999279,0,0,0,0
136,12,0,0,0,0.350764239,0,0
136,13,0,0,0.590742335,0,0.035320419,0
136,14,0,0,0,0,0.362551225,0
137,1,0,0,0,0,0,0
137,2,0,0,0,0,0,0
137,3,2.200921998,0,0,0,1.12418457,0
137,4,0.816811359,0,0,0,0.66315849,0
137,5,0,0,0,0,0,0.171251659
137,6,0,0,0,0,0.070529805,0
137,7,0,0,0,0,0,0
137,8,0,0,0,0,0,0
137,9,0.408405679,0,0,0,0,0
137,10,0,0,0,0,0,0
137,11,0,0,0,0,0,0
137,12,0,0,1.600608625,0,0,0.150043639
137,13,0,0,2.457348411,0,0,0
137,14,0,0,1.00694533,0,0,0.52110825
138,1,0,0,0,0,0,0
138,2,0,0,0,0.556275174,0,0.009486802
138,3,0,0,0,0.123100388,0,0
138,4,1.182820625,0,0,0,0,0
138,5,0.667891875,0,0,0,0,0
138,6,0.152963125,0,0,0,0,0
138,7,0,0.212678125,0,0,0,0
138,8,0,0.42535625,0,0,0,0
138,9,0,0.638034376,0,0,0,0
138,10,0,0.850712501,0,0,0,0
138,11,0,0,0.352449488,0,1.301734149,0
138,12,0,0.212678125,0.748092047,0,1.779125366,0
138,13,0,0,0,0,0.943292733,0
138,14,0,0,0,0.765432924,0,0
139,1,0,0,0,0,0,0
139,2,0,0.028991511,0,0,0,0.37952265
139,3,0,0,0,0,0,0
139,4,0,0,0,0,0,0
139,5,0,0,0,0,0.337894547,0
139,6,0,0.028991511,0.141609747,0,0,0
139,7,0,0.057983022,0,0,0,0
139,8,0,0.086974533,0,0,0,0
139,9,0.371988681,0,1.189232603,0,0.751586662,0
139,10,0.743977362,0,0.287046927,0,0.073594895,0
139,11,1.115966043,0,0,0.156489866,0,0
139,12,1.487954725,0,0,0,0,0
139,13,0,0.028991511,0,0,0,0
139,14,0,0,0,1.199191737,0,0.419264751
140,1,0,0,0,0,0,0
140,2,0,0,0,0,0,0
140,3,0,0,0,0,0,0
140,4,0,0,0,0,0,0
140,5,1.294157339,0,0.862680578,0,0.716420143,0
140,6,0.98240454,0,0,0.010247385,0.720625343,0
140,7,0,0,0,0,0,0
140,8,0,0,0,0,0,0
140,9,0,0,0,0,0,0
140,10,0,0,0,0,0,0
140,11,0,0,0,0,0,0.220308486
140,12,0,0,0,0,0,0
140,13,0,0,0,0,0,0
140,14,0,0,1.269550574,0,1.03247464,0
141,1,0,0,0,0,0,0
141,2,0,0,0,0.00215399,0,0
141,3,0.616447718,0,0.148225266,0,0.263883272,0
141,4,1.232895436,0,0.271126324,0,0.902035302,0
141,5,0,0,0.585184308,0,0.68003001,0
141,6,0,0,0,0,0,0
141,7,0,0,0,0,0,0
141,8,0,0,0,0,0,0
141,9,0,0,0,0,0,0
141,10,0,0,0,0,0,0
141,11,0,0,0,0,0,0
141,12,0,0,0.221747161,0,0,0.695842849
141,13,0.616447718,0,0.579645977,0,0,0
141,14,0,0,0,0.708508781,0,1.024668448
142,1,0,0,0,0,0,0
142,2,0,0,0,0.897278757,0,0.304783854
142,3,0,0,0,0,0,0
142,4,0,0,0,0,0,0
142,5,0,0,0,0,0,0
142,6,0,0,0,0,0,0
142,7,0,0,0.460654961,0,0,0
142,8,0,0,0,0,0,0.041965905
142,9,0.411773158,0,0.460654961,0,1.20286134,0
142,10,0.823546315,0,0.544468604,0,1.56677837,0
142,11,1.235319473,0,0,0,0,0.087257346
142,12,1.64709263,0,0,0.313198237,0,0
142,13,0.89622907,0,0,0,0,0
142,14,0,0,0,0.073497049,0,0
143,1,0,0,0,0,0,0
143,2,0,0,0,0.35832329,0,0
143,3,0,0,0,0,0,0
143,4,0,0,0,0,0,0
143,5,0,0,0,0.639120334,0,0.62376747
143,6,0,0,0,0,0,0.105181328
143,7,0,0,0,0,0,0
143,8,0,0,0,0,0,0.8819082
143,9,0,0,0,0,0,0
143,10,0,0,0,0,0,0
143,11,0.51636508,0,0.348752396,0,0.277224022,0
143,12,1.032730161,0,1.310880846,0,0.91399332,0
143,13,1.549095241,0,1.084960204,0,1.145668666,0
143,14,2.065460322,0,0,0.505661663,0,0
144,1,0,0,0,0,0,0
144,2,0,0,0,0,0,0
144,3,1.523573073,0,0.325317542,0,0.564165619,0
144,4,0,0,0,0.052090324,0,0.256561828
144,5,0,0,0,0.311812878,0,0.181525851
144,6,0,0,0,0,0.39710425,0
144,7,0,0,0,0.117658397,0,0.338573716
144,8,0,0,0,0,0,0.561251616
144,9,0,0,0,0,0,0
144,10,0,0,0,0,0,0
144,11,0,0,0.34736198,0,0,0
144,12,0,0,0,0.157413751,0,0
144,13,0,0,0,0,0,0
144,14,0,0,0,0,0,0
145,1,0,0,0,0,0,0
145,2,0,0.371988681,0,0.270728479,0,0.485107703
145,3,0,0.743977362,0,0,0,0
145,4,0,0,0,0.314049106,0,0
145,5,0.028991511,0,0.017350415,0,0.423263548,0
145,6,0,0.371988681,0,0,0.271685444,0
145,7,0,0,0,0,0,0
145,8,0,0,0,0,0,0
145,9,0.028991511,0,0,0.270728479,0,0.469999344
145,10,0.057983022,0,0,0,0,0
145,11,0.086974533,0,0,0,0,0
145,12,0,0.371988681,0,0,0,0
145,13,0.028991511,0,0,0.772039775,0,0.625899719
145,14,0.057983022,0,0,0,0,0
146,1,0,0,0,0,0,0
146,2,0,0,0,0,0,0
146,3,0,0,0,0.288593897,0,0
146,4,0,0,0,0,0,0
146,5,0,0,0,0,0,0
146,6,0,0,0,0,0,0
146,7,0,0,0,0,0,0.239412956
146,8,0,0,0,0,0,0
146,9,0.154700538,0,0,0,0,0
146,10,0.309401077,0,0,0,0,0
146,11,0.464101615,0,1.189581042,0,0,0
146,12,0.618802154,0,0.254811469,0,1.29703156,0
146,13,0.773502692,0,0,0,0,0
146,14,0.92820323,0,0,0.569045676,0,0
147,1,0,0,0,0,0,0
147,2,0,0,0,0,0,0
147,3,0,0,0,0.058502022,0,0
147,4,0,0,0,0,0,0
147,5,1.449489743,0,0.388180695,0,0.967358521,0
147,6,0.041241452,0,0,0.264472761,0,0.26786785
147,7,0,0,0,0.084178179,0,0
147,8,0,0,0,0,0,0
147,9,0,0,0.057610373,0,0,0
147,10,0,0,0,0,0,0
147,11,0,0,0,0,0,0
147,12,0,0,0,0,0,0
147,13,1.449489743,0,0.388180695,0,1.114456045,0
147,14,0.041241452,0,0,0.657920794,0,0
148,1,0,0,0,0,0,0
148,2,0,0,0,0,0,0
148,3,0,0,0,0,0,0
148,4,0,0,0,0,0,0.015602239
148,5,0.341640786,0,0.027938993,0,0,0
148,6,0,0,0,0,0,0
148,7,0.341640786,0,0,0,0,0
148,8,0,0,0,0.262207596,0,0
148,9,0,0,0.337062399,0,0.264561945,0
148,10,0,0,0,0,0,1.161877559
148,11,0.341640786,0,0,0,0,0.216624231
148,12,0.683281573,0,0,0.255624135,0,0
148,13,0,0,0,0,0,0
148,14,0,0,0,0.350785067,0,0
149,1,0,0,0,0,0,0
149,2,0.154700538,0,0,0,0,0
149,3,0.309401077,0,0,0,0,0
149,4,0.464101615,0,0,0,0,0
149,5,0.618802154,0,0.116818498,0,0,0
149,6,0.773502692,0,0,0,0,0
149,7,0,0,0,0,0,0
149,8,0,0,0,1.062753624,0,0
149,9,0,0,0.736753151,0,0,0
149,10,0,0,0.526216262,0,0,1.062098972
149,11,0,0,0.983610821,0,0,0.652126648
149,12,0,0,0,0,0,0
149,13,0.154700538,0,0,0,0.804960512,0
149,14,0,0,0,0.457764081,0.457229916,0
150,1,0,0,0,0,0,0
150,2,0,0,0,0,0,0
150,3,0,0.292486066,0,0,0,0
150,4,0,0.584972132,0,0,0,0
150,5,0,0,0,0.5149085,0,0.032835256
150,6,0,0.292486066,0,0.879044115,0,0
150,7,0,0,0,0,0.015167589,0
150,8,0,0,0,0,0,0
150,9,0,0,0.067260113,0,0.36634828,0
150,10,0,0.292486066,0,0.881837977,0,0.79442409
150,11,0,0,0,0,0,0
150,12,0,0.292486066,0,0,0,0
150,13,0,0,0.067260113,0,0,0
150,14,0,0,0.428502953,0,0.795977352,0
151,1,0,0,0,0,0,0
151,2,0.341640786,0,0.01771428,0,0,0
151,3,0,0.162755348,0,0,0,0
151,4,0,0,0,0,0,0
151,5,0,0.162755348,0,0.664572565,0,0.265320283
151,6,0,0.325510697,0,1.129988997,0,0.906508055
151,7,0,0,0,0.279179424,0,0.163149197
151,8,0,0.162755348,0.182608963,0,0.461743245,0
151,9,0.341640786,0,0,0,0,0
151,10,0.683281573,0,0.507451489,0,0.834989116,0
151,11,0,0,0,0,0.318526409,0
151,12,0,0,0,0,0,0
151,13,0.341640786,0,0,0,0,0
151,14,0,0,0.276782149,0,0.53915127,0
152,1,0,0,0,0,0,0
152,2,0,0,0.160521175,0,0,0
152,3,0,0,0,0.544451699,0,0
152,4,0,0,0,0,0,0
152,5,0,0,0,0.682921265,0,0
152,6,0,0,0,0.474820974,0,0
152,7,0,0,0,0.266720682,0,0
152,8,0,0,0,0,0,0.347717418
152,9,1.157277487,0,0,0,0.721778614,0
152,10,2.314554973,0,0.489536905,0,1.130625379,0
152,11,2.099019514,0,0.234649381,0,0.508037472,0
152,12,0.510671108,0,0,0,0,0
152,13,0,0,0,0,0,0
152,14,0,0,0,0,0,0.224470724
153,1,0,0,0,0,0,0
153,2,0.154700538,0,0.124405766,0,0,0
153,3,0,0,0,0,0.06062141,0
153,4,0,0,0,0,0,0
153,5,0.154700538,0,0.472012899,0,0.527946698,0
153,6,0.309401077,0,1.001453899,0,0.254429624,0
153,7,0,0,0.192728978,0,0,0
153,8,0.154700538,0,0,0,0,0
153,9,0.309401077,0,0,0.964861474,0.049453675,0
153,10,0,0,0,0,0,0
153,11,0,0.539600718,0,0,0,0
153,12,0,1.079201436,0,0.25718926,0,0.554690794
153,13,0,1.618802154,0,0.432338374,0,1.287699575
153,14,0,0.811252243,0,0,0,0.036036934
154,1,0,0,0,0,0,0
154,2,0,0,0,0,0,0
154,3,0,0,0,0,0,0
154,4,0,0,0.403644335,0,0,0
154,5,0.341640786,0,0,0,0,0.162451461
154,6,0.683281573,0,0.284130605,0,1.108664093,0
154,7,0,0,0.088505894,0,0.121023031,0
154,8,0,0.788854382,0.11636214,0,0,0.310196024
154,9,0,0.01246118,0.223894206,0,0,0
154,10,0.341640786,0,0,0,0,0
154,11,0.683281573,0,0,0,0.656121469,0
154,12,0,0,0,0,0,0
154,13,0,0,0,0,0,0
154,14,0,0.788854382,0,0.865736327,0,0.290490599
